"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Toosi" "Colliver" "Regular" "10.1023/A:1009864529376" 2001 "Advances in Health Sciences Education" 42 2.462 33 "article" 0 "1" "White SP (c) vs. Black SP (t) on interpersonal and communication, for black examinees only." NA NA 114 0.05 "r" 0.0500417292784913 "1995 cases: 50 black students, 1996 cases: 64 black students. 1995 case 2 (z = -0.341517675887433), case 5 (z = 0.148660918688818), case 7 (z = -0.336963159095914), case 3/4/1/6 (z = 0.3350604099474). 1996 case 2 (z = -0.135882968643055), case 5 (z = 0.314596523281599), case 7 (z = 0.314596523281599), case 3/4/1/6 (z = 0.341359323563611)." "50" "64" 114 "90.73 / 84.88 / 87 / 94.53 / 89.94 / 84 / 86.54 / 86.63" "79.84 / 94.26 / 93.04 / 94.02 / 81.41 / 79.34 / 88.76 / 89.62" "10.79 / 13.48 / 14 / 5.67 / 10.49 / 11.84 /7.55 / 9.47" "12.99 / 4.5 / 8.99 / 8.35 / 16.77 / 19.05 / 9.38 / 9.82" "z" "4.5359800671960201E-2" 0.0453598006719602 -0.0046819286065311 0 3 0 NA "The authors did not state which case should be compared, so we took them all."
"Toosi" "Dovidio" "Regular" "10.1006/jesp.1997.1331" 1997 "Journal of Experimental Social Psychology" 95 2.5 50 "article" 0 "3" "Black interviewer (c) vs. White interviewer (t) on looking and blinking for low and high prejudice groups." NA NA 33 0.16 "r" 0.161386696131526 "In-text, p. 531. T-tests, average of low and high prejudice-scoring participants on blinking (t(13)  = -0.4, t(18) = 1.65, and looking (t (16) = -1.07 and t(15) = 2.42. Looking effect inversed to be in the right direction and mean of both effects then total effect (more looking = less racist, while more blinking = more racist). Effects respectively are z = 0.0717804642321967, z = 0.292174030874537, z = -0.191013985309303, z = -0.422006959326127" "16.5" "16.5" 33 NA NA NA NA "z" "-6.2266612382174159E-2" -0.0622666123821742 -0.2236533085137 3 1 0 NA "We recalculated from the t-value given in the text with the formula from Rosenthal. We calculated the t-test with N = df+1 for each t-test."
"Toosi" "Feldman" "Regular" "10.1037/0022-0663.70.6.979" 1978 "Journal of Educational Psychology" 142 3.256 54 "article" 0 "2" "Correlation subject prejudice (based on rating of being pleased) and race of the confederate. White participants" NA NA 20 0.49 "r" 0.536060336610567 "In-text, p. 984. First F-value in second column. \"Results of the judges' ratings showed that the white stimulus teachers were rated as being significantly more pleased with the student when they were praising a white student than a black student, F(1, 11) = 8.29, p < .025, as predicted. The mean rating for the white stimulus teachers interacting with a white student was 4.08, while the rating for white stimulus teachers with a black confederate was 3.88.\"" "10" "10" 20 NA NA NA NA "F" "8.2899999999999991" 0.606032681092368 0.0699723444818008 2 1 0 NA NA
"Toosi" "Feldman" "Outlier" "10.1037/0022-0663.70.6.979" 1978 "Journal of Educational Psychology" 142 3.256 54 "article" 0 "1" "Interacting with black (c) vs. White student (t) on ratings of subject" NA NA 36 0.61 "r" 0.708921359427408 "We're checking the effect of the teachers (who are the 36 subjects in this sample, all white) regarding the race of the students (who differ in black/white). Table 1. Race of student (B)." "18" "18" 36 NA NA NA NA "F" "108.23" 1.31787919549615 0.60895783606874 3 1 0 NA "Fishers z = 1.318?? If F = 18.3 the estimate is much closer."
"Toosi" "Holloway" "Regular" "10.1177/1368430207084847" 2008 "Journal of Personality and Social Psychology" 42 4.736 81 "article" 0 "3a" "Latino (c) and Black (c) vs White (t) on directed gazes and positive affect." NA NA 63 -0.06 "r" -0.0600721559210317 "It's not clear whether the authors used the number of participants (126) or the number of dyads (63) as total number of participants. Since actor effects are only the effects of half the sample, and partner effects are only the effects of half the sample, it makes sense that either the actor or partner effects were chosen, to end up with N=63. We chose to only investigate the actor or the partner effect. We divided the white sample (48) by two because we compare white-black and white-latino. Then, we divded all sample sizes again by 2 because half the participants are in the actor effects, the other half in the partner effects (as far as we can see). So we compared white (12) vs black (19) and white (12) vs latino (20). Effects were found in Table  3, we chose the effects of Partner Ethnicity Effects (because it was closer to the estimate), and specifically directed gazes frequency, directed gazes duration, positve affect frequency, and positive affect duration.  Effects for these 4 outcomes, respectively and for latino-white were z = -0.294433725385632, -0.119460007593072, -0.25769869549171, -0.215135262576112,  for black-white were z = -0.0220731601846415,  0.034802811007579,  -0.134070069646265, -0.169885422266368. Mean of these is total effect." "39" "24" 63 "24.92 / 103.55 / 10.08 / 36.44 / 17.15 / 75.79 / 8.59 / 30.89" "16.43 / 82.26 / 6.39 / 18.81" "12.5 / 81.6 / 7 / 44.5 / 16 / 88.8 / 8.7 / 37.7" "15.7 / 93.3 / 6.6 / 28.4" "z" "-0.14724419151702758" -0.147244191517028 -0.0871720355959959 2 3 0 NA NA
"Toosi" "Littleford" "Outlier" "10.1207/s15324834basp2701_9" 2005 "Basic and Applied Social Psychology" 46 1.343 17 "article" 0 "0" "Asian (c) and Black (c) vs White (t) on friendliness." NA NA 123 -0.13 "r" -0.130739850028878 "We are looking for results of Asian - White participants, like this one: page 89: \"Specifically, observers’ ratings of friendliness depended on participants’ comfort and whether their partners were Black or White, t(112) = –3.73, p = .001, ß = –.60.\". Since there is no Asian result, we copied the effect size." "82" "41" 123 NA NA NA NA "z" "-0.130739850028878" -0.130739850028878 0 0 2 0 NA NA
"Toosi" "Mallet" "Regular" "10.1037/0022-3514.94.2.94.2.265" 2008 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "2" "Perception of white interaction positivity with blacks (c) vs with whites (t)." NA NA 63 -0.12 "r" -0.120581028408444 "In-text, p. 270. \"First, coders perceived that Whites expressed about the same amount of positivity when interacting with other Whites as they did when interacting with Blacks (M 4.64 vs. M 4.83; SDs 0.98 and 0.65, respectively), t(53) 1, ns.\"" NA NA 62 "4.83" "4.6399999999999997" "0.65" "0.98" "z" "-0.11399950048099591" -0.113999500480996 0.00658152792744808 0 0 1 "Reported N in MA too large" "We decided on N=62 because we are only analyzing black vs white interactions, and some white participants were asked not to interact with black participants. Black (N=31)*2 =62 particpants."
"Toosi" "Mallet" "Regular" "10.1037/0022-3514.94.2.94.2.265" 2008 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "4" "Expressing positivity when talking to Blacks (c) vs Whites (t). Sample is white women." NA NA 81 -0.11 "r" -0.110446915790097 "In-text, p. 274. \"Whites expressed the same amount of positivity when interacting with other Whites as they did when interacting with Blacks (M   5.26 vs. M 5.48; SDs 0.95 and 1.12, respectively), t(79) 1.50, ns.\"" NA NA 81 "5.48" "5.26" "1.1200000000000001" "0.95" "r" "-0.10532999999999999" -0.105726506367057 0.00472040942303978 0 0 0 NA NA
"Toosi" "Mendes" "Regular" "10.1037/0022-3514.94.2.278" 2008 "Journal of Personality and Social Psychology" 271 4.736 81 "article" 0 "0" "Black-White (c) vs White-White (t) on external negative emotion, internal negative emotion, positive emotion and vigilance." NA NA 62 -0.02 "r" -0.0200026673068496 "The authors got their number of participants probably from doing 51% of 122 (the percentage of white people in the total sample = 62.22).  The authors were interested \"in four categories of emotion and behavior: external negative
emotion, internal negative emotion, positive emotion, and vigilance.\" We can't find the effect for these four variables for white participants when they are paired with black participants, vs white-white. We copied the N from the authors." NA NA 62 NA NA NA NA "z" "-2.00026673068496E-2" -0.0200026673068496 0 0 2 0 NA NA
"Toosi" "Norton" "Outlier" NA 2010 NA NA NA NA "unpublished manuscript" 1 "1" "Agreeable behavior of participants interacting with Black (c) White participants (t), noted by confederate." NA NA 44 -0.4 "r" -0.423648930193602 "In-text, p. 14. Self-presentation: confederate reports. \"Also as predicted, our confederates did note more agreeable behavior by participants interacting with Black confederates (M = 1.35, SD = .48) than with White confederates (M = .94, SD = .48), F(1, 40) = 7.56, p < .01.\"." "22" "22" 44 "1.35" "0.94" "0.48" "0.48" "z" "-0.41506263131198945" -0.415062631311989 0.00858629888161255 0 0 0 NA NA
"Toosi" "Norton" "Outlier" NA 2010 NA NA NA NA "unpublished manuscript" 1 "2" "Agreeable behavior of participants interacting with Black (c) White participants (t), noted by confederate." NA NA 76 -0.36 "r" -0.37688590118819 "In-text, p. 21. Public self-presentation. \"Our confederates did note more agreeable behavior by participants interacting with Black confederates (M = 2.00, SD = .50) than with White confederates (M = 1.68, SD = .37), t(29) = 2.06, p < .05.\"" "38" "38" 76 "2" "1.68" "0.5" "0.37" "z" "-0.35619721624333078" -0.356197216243331 0.0206886849448592 1 1 0 NA NA
"Toosi" "Richeson" "Outlier" "10.1111/j.1559-1816.2001.tb02677.x" 2001 "Journal of Applied Social Psychology" 78 1.006 30 "article" 0 "1" "Effect of black vs white experimenter on unconcious bias (IAT)." NA NA 50 0.44 "r" 0.472230804420426 NA "25" "25" 50 NA NA NA NA "r" "0.44" 0.472230804420426 0 0 2 0 NA "Only regression coefficients given, no other statistics to calculate effect."
"Toosi" "Sanchez-Burks" "Regular" "10.1037/a0012829" 2009 "Journal of Applied Psychology" 195 3.81 69 "article" 0 "1" "Interaction of behavioral mirroring related to cultural group membership on state anxiety." NA NA 45 0.06 "r" 0.0600721559210317 NA NA NA 45 NA NA NA NA "r" "0.06" 0.0600721559210317 0 0 2 0 NA "Distinctions are made within race groups, but not enough statistics available to calculate between groups. The N is also unclear: 90 participants, 30 white, 60 Latin, but they only analyzed dyads? Why take dyads here and participants elsewhere?"
"Toosi" "Simpson" "Regular" "10.2307/1162593" 1983 "American Educational Research Journal" 83 2.924 47 "article" 0 "0" "Nonverbal behavior for Interracial (c) vs Same race (t) for nonverbal praise and nonverbal criticism." NA NA 16 -0.05 "r" -0.0500417292784913 "Interracial effect = combination of 4 effects (Black teacher-White male White female and White teacher - Black male and Black female). Race effect = combination of 4 effects (Black teacher - Black male Black female and White teacher - White male and White female). Estimates used for Interracial praise means = 0.81, 1.2, 1.32, 0.90 SDs = 0.15, 0.52, 0.35, 0.25. Estimates used for Interracial criticism means = 0.97, 0.83, 1.6, 0.7 SDs = 0.26, 0.45, 0.28, 0.23. Estimates used for same race praise = 1.06. 1.13. 0.98. 0.42 SD = 0.21, 0.55, 0.78, 0.28. Estimates used for same race criticism means = 1.05, 1, 0.94, 0.85 SDs = 0.32, 0.39, 0.85, 0.51. For all, these four were averaged to get the main interracial praise, interracial criticism, same race praise and same race criticism effects. Interracial praise vs Same race praise z = -0.200554623028992. Interracial crticism vs Same race criticism effect reversed z = 0.0758481578237985. Mean of both is total effect" "8" "8" 16 "1.0575 / 1.025" "0.8975 / 0.96" "0.32 / 0.31" "0.46 / 0.52" "z" "-6.2353232602596911E-2" -0.0623532326025969 -0.0123115033241056 0 3 0 NA "Sample size divided in 2. Unclear whether these two are the effects that are meant (neutral not included?), also not clear if all samples should be included."
"Toosi" "Trawalter" "Outlier" "10.1016/j.jesp.2008.03.013" 2008 "Journal of Experimental Social Psychology" 95 2.5 50 "article" 0 "0" "Nonverbal behavior Same Race (c) vs Interracial (t)." NA NA 36 0.41 "r" 0.435611223236224 "Table 1. 20 same race dyads, 16 interracial dyads. First, all standard errors were converted to standard deviations. Then, we combined the race-neutral and race-related estimates per person-row (i.e., mean of 5.22 (1) and 5.29 (0.76) = 5.255 (0.88) // mean of 4.62 (1.6) and 3.97 (0.92) = 4.295 (1.26) // mean of 4.17 (0.894427) and 4.45 (0.849706) = 4.31 (0.872067) // mean of 4.11 (0.93915) and 4.30 (0.80498) = 4.205 (0.87207)). Then, we combined the effects per dyad (i.e., mean of 5.255 (0.88) and 4.295 (1.26) = 4.775 (1.07) // mean of 4.31 (0.872067) and 4.205 (0.87207) = 4.2575 (0.87207)). These latter two combined effects were the effects used to calculate SMD and Fisher's z." "20" "16" 36 "4.2575000000000003" "4.7750000000000004" "0.87206651122491796" "1.07" "z" "0.26357476880477176" 0.263574768804772 -0.172036454431452 3 3 0 NA "MA uses dyads as sample size here again.We did so too. Unclear whether both race-neutral and race-related effects should be included, and how conditions should be combined."
"Toosi" "Word" "Outlier" "10.1016/0022-1031(74)90059-6" 1974 "Journal of Experimental Social Psychology" 95 2.5 50 "article" 0 "1" "Black (c) White (t) job applicants for White job interviewer (subjects), on immediate behavior towards job applicants." NA NA 14 0.61 "r" 0.708921359427408 "\"The results, presented in Table 26.1, indicate that, overall, black job candidates received less immediate behaviors than white applicants (t = 2.79; df= 13; p < .02). On the average, blacks received a negative total immediacy score; whites received\"" NA NA 14 NA NA NA NA "t" "2.79" 0.736882219683844 0.0279608602564365 1 1 0 NA "If we calculate this effect with the standard transformation formula for the t-test, instead of the one referenced in Rosenthal, we get zero discrepancy. Authors refer to formulas they don't use."
"van Iddekinge" "Bolanovich" "Regular" "10.1111/j.1744-6570.1948.tb01296.x" 1944 "Education and Psychology Measurements" NA NA 24 "article" 0 "0" "Correlation of kudar preference record scores with total grade averages for the scientific sample." NA NA 66 0.1 "r" 0.100335347731076 "Table 2, scientific sample." NA NA 66 NA NA NA NA "r" "0.1" 0.100335347731076 0 0 0 0 NA NA
"van Iddekinge" "DuBois" "Outlier" "10.1037/h0060131" 1950 "Journal of Applied Psychology" 195 3.81 69 "article" 0 "0" "Correlation of vocational interests and training performance for police sample." NA NA 129 0.02 "r" 0.0200026673068496 "Table 2. Training performance = marksmanship? Mean of all three strong vocational interest measures: police interest (.15), interest maturity (-.01), occupational level (.01)." NA NA 129 NA NA NA NA "r" "0.05" 0.0500417292784913 0.0300390619716417 1 3 0 NA "MA does not define what to do when there are several possible criterion variables."
"van Iddekinge" "Johnson" "Outlier" "10.1111/j.1744-6570.1981.tb02176.x" 1981 "Personnel Psychology" 101 4.057 42 "article" 0 "0" "Correlation of self directed search (realistic) and training performance for police sample." NA NA 50 -0.17 "r" -0.171666663500579 "Table 1. Top part of table. Self directed search scale (realistisc) and academy grades." NA NA 50 NA NA NA NA "r" "-0.17" -0.171666663500579 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Regular" NA 1969 NA NA NA NA "technical report" 1 "1" "Correlation NVII Area Scale (health services) with final school grade. HM School sample." NA NA 239 0.31 "r" 0.320545409301946 "Table 1. Row 2,  column 1 (HM School)" NA NA 239 NA NA NA NA "r" "0.31" 0.320545409301946 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Regular" NA 1969 NA NA NA NA "technical report" 1 "2" "Correlation NVII Area Scale (electronics) with final school grade. ET School sample." NA NA 97 0.15 "r" 0.151140435936467 "Table 1. Row 4,  column 2 (ET School)" NA NA 97 NA NA NA NA "r" "0.15" 0.151140435936467 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Regular" NA 1969 NA NA NA NA "technical report" 1 "3" "Correlation NVII Area Scale (office work) with final school grade. YN School sample." NA NA 93 0.14 "r" 0.140925576070494 "Table 1. Row 3,  column 3 (YN School)" NA NA 93 NA NA NA NA "r" "0.14000000000000001" 0.140925576070494 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Regular" NA 1969 NA NA NA NA "technical report" 1 "4" "Correlation NVII Area Scale (office work) with final school grade. SK School sample." NA NA 77 0.23 "r" 0.234189466759367 "Table 1. Row 3,  column 4 (SK School)" NA NA 77 NA NA NA NA "r" "0.23" 0.234189466759367 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Regular" NA 1969 NA NA NA NA "technical report" 1 "5" "Correlation NVII Area Scale (mechanical) with final school grade. EN School sample." NA NA 94 0.21 "r" 0.21317134656486 "Table 1. Row 1,  column 5 (EN School)" NA NA 94 NA NA NA NA "r" "0.21" 0.21317134656486 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Regular" NA 1969 NA NA NA NA "technical report" 1 "6" "Correlation NVII Area Scale (mechanical) with final school grade. MM School sample." NA NA 73 0.14 "r" 0.140925576070494 "Table 1. Row 1,  column 6 (MM School)" NA NA 73 NA NA NA NA "r" "0.14000000000000001" 0.140925576070494 0 0 0 0 NA NA
