"meta" "author" "typestudy" "doi" "year" "journal" "h" "IF" "h5" "typepaper" "typecat" "no" "dv" "nc" "nt" "n" "effest" "efftype" "z" "comm1" "ncnew" "ntnew" "nnew" "mc" "mt" "sdc" "sdt" "efftypenew" "effestnew" "znew" "disc" "disccat" "info" "ndisc" "macomm" "comm2"
"Toosi" "Norton" "Outlier" "NA" 2010 "NA" "NA" "NA" "NA" "unpublished manuscript" 1 "2" "Agreeable behavior of participants interacting with Black (c) White participants (t), noted by confederate." "NA" "NA" 76 -0.36 "r" -0.37688590118819 "\"our confederates did note more agreeable behavior by participants interacting with Black confederates (M = 2.00, SD = .50) than with White confederates (M = 1.68, SD = .37), t(29) = 2.06, p < .05.\"" "NA" "NA" 76 "2" "1.68" "0.5" "0.37" "r" "-0.34186" -0.356197216243331 0.0206886849448592 1 1 0 NA "Same procedure used as in previous study."
"Toosi" "Richeson" "Outlier" "10.1111/j.1559-1816.2001.tb02677.x" 2001 "Journal of Applied Social Psychology" "78" "1.006" "30" "article" 0 "1" "Effect of black vs white experimenter on unconcious bias (IAT)." "NA" "NA" 50 0.44 "r" 0.472230804420426 NA "NA" "NA" 50 "NA" "NA" "NA" "NA" "NA" "NA" 0.472230804420426 0 0 2 0 NA "Only regression coefficients given, no other statistics to calculate effect."
"Toosi" "Sanchez-Burks" "Normal" "10.1037/a0012829" 2009 "Journal of Applied Psychology" "195" "3.81" "69" "article" 0 "1" "Interaction of behavioral mirroring related to cultural group membership on state anxiety." "NA" "NA" 45 0.06 "r" 0.0600721559210317 NA "NA" "NA" 90 "NA" "NA" "NA" "NA" "r" "6.0072155921031697E-2" 0.0600721559210317 0 0 2 -45 "Reported N in MA too small." "Not clear which effect is meant. Distinctions are made within race groups, but not enough statistics available to calculate between groups."
"Toosi" "Simpson" "Normal" "10.2307/1162593" 1983 "American Educational Research Journal" "83" "2.9239999999999999" "47" "article" 0 "0" "Nonverbal behavior to Black (c) vs White (t) teachers" "NA" "NA" 16 -0.05 "r" -0.0500417292784913 "Table 1" "NA" "NA" 16 "NA" "NA" "NA" "NA" "r" "-0.05" -0.0500417292784913 0 0 3 0 NA "Unclear what the outcome variables are, and which groups should be compared (black males + black females + white males + white females, or only one race and sex?) I calculated for all three nonverbal outcome variables the effet of black teacher vs white teacher, 4 times (black male black teacher vs black male white teacher, black female black teacher, black male white teacher etc). Only two of these 16 effects coincided with the MA authors, but it makes no sense if only these two effects were meant. As such, there is too much not clear, and I copied the effect size."
"Toosi" "Trawalter" "Outlier" "10.1016/j.jesp.2008.03.013" 2008 "Journal of Experimental Social Psychology" "95" "2.5" "50" "article" 0 "0" "Behavioral anxiety as a function of interracial dyad (blacks = control, whites = treatment), for race-related discussion topics." "NA" "NA" 36 0.41 "r" 0.435611223236224 "Table 1." "NA" "NA" 36 "3.97" "5.29" "0.92" "1.78888" "z" "0.46123655173330957" 0.46123655173331 0.0256253284970856 1 3 0 NA "Dyads instead of N"
"Toosi" "Word" "Outlier" "10.1016/0022-1031(74)90059-6" 1974 "Journal of Experimental Social Psychology" "95" "2.5" "50" "article" 0 "1" "Black (c) White (t) job applicants for White job interviewer (subjects), on immediate behavior towards job applicants." "NA" "NA" 14 0.61 "r" 0.708921359427408 "\"The results, presented in Table 26.1, indicate that, overall, black job candidates received less immediate behaviors than white applicants (t = 2.79; df= 13; p < .02). On the average, blacks received a negative total immediacy score; whites received\"" "NA" "NA" 14 "NA" "NA" "NA" "NA" "t" "2.79" 0.736882219683844 0.0279608602564361 1 1 0 NA NA
"van Iddekinge" "Bolanovich" "Normal" "10.1111/j.1744-6570.1948.tb01296.x" 1944 "Education and Psychology Measurements" "NA" "NA" "24" "article" 0 "0" "Correlation of kudar preference record scores with total grade averages for the scientific sample." "NA" "NA" 66 0.1 "r" 0.100335347731076 "Table 2, scientific sample." "NA" "NA" 66 "NA" "NA" "NA" "NA" "r" "0.1" 0.100335347731076 0 0 0 0 NA NA
"van Iddekinge" "DuBois" "Outlier" "10.1037/h0060131" 1950 "Journal of Applied Psychology" "195" "3.81" "69" "article" 0 "0" "Correlation of vocational interests and training performance for police sample." "NA" "NA" 129 0.02 "r" 0.0200026673068496 "Table 2. Training performance = marksmanship. Mean of all three strong vocational interest measures: police interest (.15), interest maturity (-.01), occupational level (.01)." "NA" "NA" 129 "NA" "NA" "NA" "NA" "r" "0.05" 0.0500417292784913 0.0300390619716417 1 3 0 NA NA
"van Iddekinge" "Johnson" "Outlier" "10.1111/j.1744-6570.1981.tb02176.x" 1981 "Personnel Psychology" "101" "4.0570000000000004" "42" "article" 0 "0" "Correlation of self directed search (realistic) and training performance for police sample." "NA" "NA" 50 -0.17 "r" -0.171666663500579 "Table 1. Self directed search scale (realistisc) and academy grades." "NA" "NA" 50 "NA" "NA" "NA" "NA" "r" "-0.17" -0.171666663500579 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Normal" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "1" "Correlation NVII Area Scale (health services) with final school grade. HM School sample." "NA" "NA" 239 0.31 "r" 0.320545409301946 "Table 1. Row 2,  column 1 (HM School)" "NA" "NA" 239 "NA" "NA" "NA" "NA" "r" "0.31" 0.320545409301946 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Normal" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "2" "Correlation NVII Area Scale (electronics) with final school grade. ET School sample." "NA" "NA" 97 0.15 "r" 0.151140435936467 "Table 1. Row 4,  column 2 (ET School)" "NA" "NA" 97 "NA" "NA" "NA" "NA" "r" "0.15" 0.151140435936467 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Normal" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "3" "Correlation NVII Area Scale (office work) with final school grade. YN School sample." "NA" "NA" 93 0.14 "r" 0.140925576070494 "Table 1. Row 3,  column 3 (YN School)" "NA" "NA" 93 "NA" "NA" "NA" "NA" "r" "0.14000000000000001" 0.140925576070494 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Normal" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "4" "Correlation NVII Area Scale (office work) with final school grade. SK School sample." "NA" "NA" 77 0.23 "r" 0.234189466759367 "Table 1. Row 3,  column 4 (SK School)" "NA" "NA" 77 "NA" "NA" "NA" "NA" "r" "0.23" 0.234189466759367 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Normal" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "5" "Correlation NVII Area Scale (mechanical) with final school grade. EN School sample." "NA" "NA" 94 0.21 "r" 0.21317134656486 "Table 1. Row 1,  column 5 (EN School)" "NA" "NA" 94 "NA" "NA" "NA" "NA" "r" "0.21" 0.21317134656486 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Normal" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "6" "Correlation NVII Area Scale (mechanical) with final school grade. MM School sample." "NA" "NA" 73 0.14 "r" 0.140925576070494 "Table 1. Row 1,  column 6 (MM School)" "NA" "NA" 73 "NA" "NA" "NA" "NA" "r" "0.14000000000000001" 0.140925576070494 0 0 0 0 NA NA
"van Iddekinge" "Lau" "Outlier" "NA" 1969 "NA" "NA" "NA" "NA" "Technical Report" 1 "7" "Correlation NVII Area Scale (mechanical) with final school grade. Submarine School sample." "NA" "NA" 168 0.06 "r" 0.0600721559210317 "Table 1. Row 1,  column 7 (Submarine School)" "NA" "NA" 168 "NA" "NA" "NA" "NA" "r" "0.06" 0.0600721559210317 0 0 0 0 NA NA
"Webb" "Ayduk" "Normal" "10.1111/1467-9280.00478" 2002 "Psychological Science" "188" "5.476" "83" "article" 0 "1" "No instructions (c) vs Cool-focus instructions (t) on angry mood." "88" "100" 188 0.44 "d" 0.21782474067293 "Table 2. Reverse sign: less angry mood in treatment condition = intended strategy." "100" "88" 188 "0.83" "0.51" "0.76" "0.68" "z" "0.21502112211882399" 0.215021122118824 -0.00280361855410602 0 0 0 NA NA
"Webb" "Beauregard" "Normal" "NA" 2001 "The Journal of Neuroscience" "371" "5.9240000000000004" "119" "article" 0 "1" "Inhibition (c) vs Sexual arousal (t) on sexual arousal." "5" "5" 10 1.83 "d" 0.819974848643191 "No SDs given: \"The mean level of reported sexual arousal was significantly higher in the sexual arousal condition (mean 5; range, 3–8) than in the inhibition condition (mean 2; range, 1–4) ( p  < 0.005).\"" "5" "5" 10 "NA" "NA" "NA" "NA" "d" "1.83" 0.819974848643191 0 0 2 0 NA "No SDs given: \"The mean level of reported sexual arousal was significantly higher in the sexual arousal condition (mean 5; range, 3–8) than in the inhibition condition (mean 2; range, 1–4) ( p  < 0.005).\""
"Webb" "Dillon" "Normal" "10.1037/1528-3542.7.2.354" 2007 "Emotion," "88" "3.0819999999999999" "56" "article" 0 "1" "Look (c) vs reappraisal (t) on valence." "18.5" "18.5" 37 0.45 "d" 0.22314355131421 "Figure 2, not enough info" "NA" "NA" 37 "NA" "NA" "NA" "NA" "d" "0.45" 0.22314355131421 0 0 2 0 NA "No neutral look vs reappraisal comparisons stated."
"Webb" "Dillon" "Normal" "10.1037/1528-3542.7.2.354" 2007 "Emotion," "88" "3.0819999999999999" "56" "article" 0 "2" "Look (c) vs reappraisal (t) on valence." "18" "18" 36 0.56 "d" 0.276464691365661 "Figure 2, not enough info" "NA" "NA" 36 "NA" "NA" "NA" "NA" "d" "0.56000000000000005" 0.276464691365661 0 0 2 0 NA "No neutral look vs reappraisal comparisons stated."
"Webb" "Goldin" "Normal" "10.1016/j.biopsych.2007.05.031" 2008 "Biological Psychiatry" "271" "11.212" "94" "article" 0 "1" "Watch-negative (c) vs Reappraisal (t) on digust." "8.5" "8.5" 17 1.24 "d" 0.585898932259168 "\"Reappraisal (versus watch-negative) reduced negative emotion experience (t  = 4.70, p  = .0005,  2.58), approached significant reduction of disgust facial behavior (t = 1.82, p < .09)\"" "4.25" "8.5" 12.75 "NA" "NA" "NA" "NA" "t" "1.82" 0.489872632437482 -0.0960262998216859 3 1 4.25 "Reported N in MA too large" "Makes most sense with regard to rest of MA"
"Webb" "Gross" "Normal" "10.1037/0022-3514.74.1.224" 1998 "Journal of Personality and Social Psychology," "271" "4.7359999999999998" "81" "article" 0 "1" "Watch (c) vs reappraisal (t) on disgust." "40" "40" 80 0.51 "d" 0.252314305067695 "\"Reappraisal participants had lesser increases in disgust experience while watching the film than watch participants, t(77) = 2.2, p < .05\"" "20" "40" 60 "NA" "NA" "NA" "NA" "t" "2.2000000000000002" 0.280332604098215 0.0280182990305201 1 1 20 NA "Calculation error-  recalculated and replaced original calculated effect."
"Webb" "Koenigsberg" "Normal" "10.1016/j.biopsych.2009.06.010" 2009 "Journal of Experimental Psychology: General" "256" "4.07" "48" "article" 0 "0" "Effect of negative pictures on negative affect for looking (c) vs reappraisal by distancing (t). Healthy control sample." "8" "8" 16 1.74 "d" 0.786401177301284 "NA" "8" "8" 16 "NA" "NA" "NA" "NA" "d" "1.74" 0.786401177301284 0 0 2 0 NA "Only comparisons between BPD and healthy controls made, no statistics available on reappraise difference within only Healthy Controls group."
"Webb" "Kross" "Outlier" "10.1177/0146167208315938" 2008 "Biological Psychiatry" "271" "11.212" "94" "article" 0 "0" "Distraction (c) vs distanced analysis (t) on depression." "45" "48" 93 -0.15 "d" -0.0748909421359071 "NA" "45" "48" 93 "NA" "NA" "NA" "NA" "z" "-7.4890942135907093E-2" -0.0748909421359071 0 0 2 0 NA "No stats given, only figure: \"The latter two groups [distance and distraction] did not differ significantly from each other (F < 1, see Figure 1).\""
"Webb" "Levesque 2004" "Normal" "10.1016/j.neuroscience.2004.07.032" 2004 "Neuroscience" "256" "3.2309999999999999" "64" "article" 0 "0" "Sadness/No Reappraisal (c) vs Sadness/Reappraisal (t) condition on sadness." "7" "7" 14 0.79 "d" 0.385388944086563 "\"The mean level of reported sadness was significantly higher in the Sadness/No Reappraisal condition (mean 4.9, S.D. 2.0, range: 2–8) than in the Sadness/Reappraisal condition (mean 3.2; S.D. 2.3\")" "7" "7" 14 "4.9000000000000004" "3.2" "2" "2.2999999999999998" "z" "0.38482168655414001" 0.38482168655414 -0.000567257532422982 0 0 0 NA NA
"Webb" "Levesque 2003" "Outlier" "10.1016/S0002-3223(03)01817-6" 2003 "Biological Psychiatry" "271" "11.212" "94" "article" 0 "1" "Sad condition (c) vs Supression (t) vs on sadness" "10" "10" 20 1.83 "d" 0.819974848643191 "\"As expected, the mean level of reported sadness was significantly higher in the Sad condition (mean   5.15; SD   1.30; range: 2–7) than in the Suppression condition (mean   1.85; SD  1.42; range: 0–4) (p   .0001)\"" "10" "10" 20 "5.15" "1.85" "1.3" "1.42" "z" "1.02366857557712" 1.02366857557712 0.203693726933929 3 1 0 NA "Same method as rest of MA"
"Webb" "Ray" "Normal" "10.1037/0022-3514.94.1.133" 2008 "Journal of Personality and Social Psychology," "271" "4.7359999999999998" "81" "article" 0 "2" "Ruminate (c) vs Reappraisal (t) on anger" "61" "55" 116 0.64 "d" 0.31436798518742 "\"This analysis revealed a main effect of condition, such that those assigned to ruminate reported more anger than those assigned to reappraise at all time points (ruminate =  1.44 +-  0.96, reappraise =  0.87 +- 0.80), F(1, 113) =  16.80, p   .001,  p 2   .13; see Figure 2),\" The \"+- 0.96\" are interpreted as SDs by the meta-analytic authors, which seems to correspond to Figure 2. Figure 2 contains quite small CIs, so it would make sense that the 0.96 is nót related to the confidence interval, even though the notation is quite vague. If I use these reported numbers as SD, the discrepancy is 0. Also, the F-statistic corresponds to the reported effect size, with a small discrepancy, so I assume they are SDs. I use means and SDs if available." "61" "55" 116 "1.44" "0.87" "0.96" "0.8" "z" "0.31533226811368797" 0.315332268113688 0.00096428292626799 0 0 0 NA NA
"Webb" "Richards" "Normal" "10.1037/0022-3514.79.3.410" 2000 "Journal of Personality and Social Psychology" "271" "4.7359999999999998" "81" "article" 0 "2" "Watch condition (c) vs Reappraisal condiiton (t) on negative affect." "41" "22" 63 0.63 "d" 0.295992131179917 "\"To trace the source or sources of this interaction, we conducted follow-up t tests. As expected, compared with watch participants (M = 2.8, SD = 1.4), reappraisal participants (M = 1.9, SD = 1.5) reported less negative emotion experience in response to the high-emotion slides\"" "41" "22" 63 "2.8" "1.9" "1.4" "1.5" "z" "0.29466081524249599" 0.294660815242496 -0.00133131593742103 0 0 0 NA NA
"Webb" "Rohrmann" "Normal" "10.1080/10615800802016591" 2009 "Anxiety, Stress, & Coping" "41" "1.5960000000000001" "25" "article" 0 "1" "Watch (c) vs reappraisal (t) on self report disgust." "24" "48" 72 0.24 "d" 0.112897105602895 "Combination of low and high disgust D+ and D-. Reaction to neutral film (instead of amputee) chosen. Effect watch d- vs reappraisal d- neutral film, d = 0.36631 / Effect watch d+ vs reappraisal d+ neutral film, d = 0.14379 . Mean d = 0.25505." "24" "48" 72 "1.9850000000000001" "0.08 / 0.17" "0.22 / 0.23" "0.29 / 0.39" "d" "0.25505" 0.119943919670658 0.00704681406776266 0 3 0 NA "Not clear which conditions are being compared. Combination of of low and high disgust D+ and D- chosen, with neutral (instead of amputee film) chosen."
"Webb" "Schmeichel" "Normal" "10.1037/a0013345" 2008 "Journal of Personality and Social Psychology" "271" "4.7359999999999998" "81" "article" 0 "3" "Neutral-reappraisal (c) vs express (t) on digust" "36" "35" 71 0.48 "d" 0.237730600455936 "\"The only significant main effect was for the viewing condition variable (B = 1.03, p =.05), such that participants reported less disgust in the neutral-appraisal condition than they did in the express condition.. \"" "36" "35" 71 "NA" "NA" "NA" "NA" "d" "0.48" 0.237730600455936 0 0 2 0 NA "Figure does not give SDs. Text: \"The only significant main effect was for the viewing condition variable (B = 1.03, p =.05), such that participants reported less disgust in the neutral-appraisal condition than they did in the express condition.\". It's unclear whether this is the only effect in the analysis, so not enough information is available here."
"Webb" "Sheppes 2008" "Normal" "10.1037/a0013711" 2008 "Emotion" "88" "3.0819999999999999" "56" "article" 0 "1" "Distraction (c) vs reappraisal (t) on sadness." "22" "23" 55 0 "d" 0 "Distraction and Reappraisal resulted in similar levels of negative experience t(43)  < 1. Therefore, the results described below could not be ascribed to negative experience differences between groups" "22" "23" 45 "NA" "NA" "NA" "NA" "t" "<1" 0 0 0 0 10 "Reported N too large" NA
"Webb" "Sheppes 2007" "Outlier" "10.1177/0146167207305537" 2007 "Personality and Social Psychology Bulletin" "140" "2.56" "51" "article" 0 "1" "Neutral thoughts (c) vs cognitive reappraisal (t) on sadness" "30" "30" 60 1.33 "d" 0.623757833428846 NA "30" "30" 60 "NA" "NA" "NA" "NA" "z" "0.62375783342884605" 0.623757833428846 0 0 2 0 NA "Not enough statistics given to recalculate effect size - figure does not show statistics either."
"Webb" "Sheppes 2007" "Outlier" "10.1177/0146167207305537" 2007 "Personality and Social Psychology Bulletin" "140" "2.56" "51" "article" 0 "2" "Distraction or Control Unregulated (c) vs Reappraisal (t) on sadness." "40" "20" 60 1.75 "d" 0.752038698388137 "Not enough stats: \"planned contrast indicated that both reappraisal and distraction showed lower levels of negative experience relative to the control group, F(1, 27) = 8.35, p < .01.6 Notice that reappraisal and distraction did not differ from one another, F(1, 27) < 1.\". Vague figures." "40" "20" 60 "NA" "NA" "NA" "NA" "z" "0.75203869838813697" 0.752038698388137 0 0 2 0 NA "Not enough statistics given to recalculate effect size - figure does not show statistics either. Not clear what the control condition is (control and distraction combined?)."
